21808,121808,221808,79,2,11808,5,1008,,21808,21808,21808,21808,21808,21808,9999,9999,99999,10000,3078,5000,,,20008,,,21003
21809,121809,221809,80,2,11809,5,1008,,21809,21809,21809,21809,21809,21809,9999,9999,99999,10000,3079,5000,,,20008,,,21001
21810,121810,221810,81,2,11810,5,1008,,21810,21810,21810,21810,21810,21810,9999,9999,99999,10000,3080,5000,,,20008,,,21002
21901,121901,221901,82,2,11901,5,1009,,21901,21901,21901,21901,21901,21901,9999,9999,99999,10000,3081,5000,,,20009,,,21003
21902,121902,221902,83,2,11902,5,1009,,21902,21902,21902,21902,21902,21902,9999,9999,99999,10000,3082,5000,,,20009,,,21001
21903,121903,221903,84,2,11903,5,1009,,21903,21903,21903,21903,21903,21903,9999,9999,99999,10000,3083,5000,,,20009,,,21002
21904,121904,221904,85,2,11904,5,1009,,21904,21904,21904,21904,21904,21904,9999,9999,99999,10000,3084,5000,,,20009,,,21003
21905,121905,221905,86,2,11905,5,1009,,21905,21905,21905,21905,21905,21905,9999,9999,99999,10000,3085,5000,,,20009,,,21001
21906,121906,221906,87,2,11906,5,1009,,21906,21906,21906,21906,21906,21906,9999,9999,99999,10000,3086,5000,,,20009,,,21002
21907,121907,221907,88,2,11907,5,1009,,21907,21907,21907,21907,21907,21907,9999,9999,99999,10000,3087,5000,,,20009,,,21003
21908,121908,221908,89,2,11908,5,1009,,21908,21908,21908,21908,21908,21908,9999,9999,99999,10000,3088,5000,,,20009,,,21001
21909,121909,221909,90,2,11909,5,1009,,21909,21909,21909,21909,21909,21909,9999,9999,99999,10000,3089,5000,,,20009,,,21002
21910,121910,221910,91,2,11910,5,1009,,21910,21910,21910,21910,21910,21910,9999,9999,99999,10000,3090,5000,,,20009,,,21003
22001,122001,222001,92,2,12001,5,1010,,22001,22001,22001,22001,22001,22001,9999,9999,99999,10000,3091,5000,,,20010,,,21001
22002,122002,222002,93,2,12002,5,1010,,22002,22002,22002,22002,22002,22002,9999,9999,99999,10000,3092,5000,,,20010,,,21002
22003,122003,222003,94,2,12003,5,1010,,22003,22003,22003,22003,22003,22003,9999,9999,99999,10000,3093,5000,,,20010,,,21003
22004,122004,222004,95,2,12004,5,1010,,22004,22004,22004,22004,22004,22004,9999,9999,99999,10000,3094,5000,,,20010,,,21001
22005,122005,222005,96,2,12005,5,1010,,22005,22005,22005,22005,22005,22005,9999,9999,99999,10000,3095,5000,,,20010,,,21002
22006,122006,222006,97,2,12006,5,1010,,22006,22006,22006,22006,22006,22006,9999,9999,99999,10000,3096,5000,,,20010,,,21003
22007,122007,222007,98,2,12007,5,1010,,22007,22007,22007,22007,22007,22007,9999,9999,99999,10000,3097,5000,,,20010,,,21001
22008,122008,222008,99,2,12008,5,1010,,22008,22008,22008,22008,22008,22008,9999,9999,99999,10000,3098,5000,,,20010,,,21002
22009,122009,222009,100,2,12009,5,1010,,22009,22009,22009,22009,22009,22009,9999,9999,99999,10000,3099,5000,,,20010,,,21003
22010,122010,222010,101,2,12010,5,1010,,22010,22010,22010,22010,22010,22010,9999,9999,99999,10000,3100,5000,,,20010,,,21001
22101,122101,222101,102,2,12101,5,1011,,22101,22101,22101,22101,22101,22101,9999,9999,99999,10000,3101,5000,,,20011,,,21002
22102,122102,222102,103,2,12102,5,1011,,22102,22102,22102,22102,22102,22102,9999,9999,99999,10000,3102,5000,,,20011,,,21003
22103,122103,222103,104,2,12103,5,1011,,22103,22103,22103,22103,22103,22103,9999,9999,99999,10000,3103,5000,,,20011,,,21001
22104,122104,222104,105,2,12104,5,1011,,22104,22104,22104,22104,22104,22104,9999,9999,99999,10000,3104,5000,,,20011,,,21002
22105,122105,222105,106,2,12105,5,1011,,22105,22105,22105,22105,22105,22105,9999,9999,99999,10000,3105,5000,,,20011,,,21003
22106,122106,222106,107,2,12106,5,1011,,22106,22106,22106,22106,22106,22106,9999,9999,99999,10000,3106,5000,,,20011,,,21001
22107,122107,222107,108,2,12107,5,1011,,22107,22107,22107,22107,22107,22107,9999,9999,99999,10000,3107,5000,,,20011,,,21002
22108,122108,222108,109,2,12108,5,1011,,22108,22108,22108,22108,22108,22108,9999,9999,99999,10000,3108,5000,,,20011,,,21003
22109,122109,222109,110,2,12109,5,1011,,22109,22109,22109,22109,22109,22109,9999,9999,99999,10000,3109,5000,,,20011,,,21001
22110,122110,222110,111,2,12110,5,1011,,22110,22110,22110,22110,22110,22110,9999,9999,99999,10000,3110,5000,,,20011,,,21002
22201,122201,222201,112,2,12201,5,1012,,22201,22201,22201,22201,22201,22201,9999,9999,99999,10000,3111,5000,,,20012,,,21003
22202,122202,222202,113,2,12202,5,1012,,22202,22202,22202,22202,22202,22202,9999,9999,99999,10000,3112,5000,,,20012,,,21001
22203,122203,222203,114,2,12203,5,1012,,22203,22203,22203,22203,22203,22203,9999,9999,99999,10000,3113,5000,,,20012,,,21002
22204,122204,222204,115,2,12204,5,1012,,22204,22204,22204,22204,22204,22204,9999,9999,99999,10000,3114,5000,,,20012,,,21003
22205,122205,222205,116,2,12205,5,1012,,22205,22205,22205,22205,22205,22205,9999,9999,99999,10000,3115,5000,,,20012,,,21001
22206,122206,222206,117,2,12206,5,1012,,22206,22206,22206,22206,22206,22206,9999,9999,99999,10000,3116,5000,,,20012,,,21002
22207,122207,222207,118,2,12207,5,1012,,22207,22207,22207,22207,22207,22207,9999,9999,99999,10000,3117,5000,,,20012,,,21003
22208,122208,222208,119,2,12208,5,1012,,22208,22208,22208,22208,22208,22208,9999,9999,99999,10000,3118,5000,,,20012,,,21001
22209,122209,222209,120,2,12209,5,1012,,22209,22209,22209,22209,22209,22209,9999,9999,99999,10000,3119,5000,,,20012,,,21002
22210,122210,222210,121,2,1210,5,1012,,22210,22210,22210,22210,22210,22210,9999,9999,99999,10000,3120,5000,,,20012,,,21003
